"","SampleID","Population","Temp.Treatment","Date.Started","Larval.Survival","Date.Larval.Death","Larval.Diapause","Date.Pupation","Pupal.Survival","Date.Pupal.Death","Date.Adult.Eclosion","Date.Adult.Death","Sex","Usage","Left.Wing.Length","Remove.From.Fitness.Count","Length.Larval.Dev","Length.Pupal.Dev","Length.Juvenile.Dev","LarvalDevRate","PupalDevRate","JuvenileDevRate","Juvenile.Survival","AdultLifespan","EggCount","fitness","SexWeightedFitness"
"144","Hop37.137","HOP",27.5,2022-07-06,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-08-01,"F","",2.724,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",13,51.86292,25.93146,10.372584
"145","Hop37.138","HOP",27.5,2022-07-06,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"146","Hop37.139","HOP",27.5,2022-07-06,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"147","Hop37.140","HOP",27.5,2022-07-06,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"148","Hop37.141","HOP",13.35,2022-07-06,"1",NA,"n",2022-07-28,"1",NA,2022-08-07,2022-08-14,"M","",2.725,"",23,10,33,0.0434782608695652,0.1,0.0303030303030303,"1",7,51.91425,0,0
"149","Hop37.142","HOP",13.35,2022-07-06,"1",NA,"n",2022-07-29,"1",NA,2022-08-08,2022-08-18,"F","",3.458,"",24,10,34,0.0416666666666667,0.1,0.0294117647058824,"1",10,89.53914,0,0
"150","Hop37.143","HOP",13.35,2022-07-06,"1",NA,"n",2022-07-30,"1",NA,2022-08-09,2022-09-06,"F","",3.446,"",25,10,35,0.04,0.1,0.0285714285714286,"1",28,88.92318,44.46159,41.497484
"151","Hop37.144","HOP",13.35,2022-07-06,"1",NA,"n",2022-07-30,"1",NA,2022-08-09,2022-08-24,"M","",NA,"",25,10,35,0.04,0.1,0.0285714285714286,"1",15,NA,0,0
"152","Hop37.145","HOP",13.35,2022-07-06,"1",NA,"n",2022-07-31,"1",NA,2022-08-10,2022-08-13,"F","",3.152,"",26,10,36,0.0384615384615385,0.1,0.0277777777777778,"1",3,73.83216,0,0
"153","Hop37.146","HOP",23.75,2022-07-06,"1",NA,"n",2022-07-15,"1",NA,2022-07-19,2022-07-19,"?","",NA,"",10,4,14,0.1,0.25,0.0714285714285714,"1",0,NA,0,0
"154","Hop37.147","HOP",23.75,2022-07-06,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-07-21,"M","",NA,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",2,NA,0,0
"155","Hop37.148","HOP",23.75,2022-07-06,"1",NA,"n",2022-07-16,"1",NA,2022-07-21,2022-07-23,"F","",NA,"",11,5,16,0.0909090909090909,0.2,0.0625,"1",2,NA,0,0
"156","Hop37.149","HOP",23.75,2022-07-06,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-07-25,"M","",2.583,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",6,44.62539,0,0
"157","Hop37.150","HOP",23.75,2022-07-06,"1",NA,"n",2022-07-17,"1",NA,2022-07-22,2022-07-24,"F","",NA,"",12,5,17,0.0833333333333333,0.2,0.0588235294117647,"1",2,NA,0,0
"158","Hop37.151","HOP",32.18,2022-07-06,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"159","Hop37.152","HOP",32.18,2022-07-06,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"160","Hop37.153","HOP",32.18,2022-07-06,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"161","Hop37.154","HOP",32.18,2022-07-06,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"162","Hop37.155","HOP",32.18,2022-07-06,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"163","Hop37.156","HOP",27.5,2022-07-06,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"164","Hop37.157","HOP",27.5,2022-07-06,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"165","Hop37.158","HOP",27.5,2022-07-06,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"166","Hop37.159","HOP",27.5,2022-07-06,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"167","Hop37.160","HOP",27.5,2022-07-06,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"168","Hop37.161","HOP",32.18,2022-07-06,"0",2022-07-20,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"169","Hop37.162","HOP",32.18,2022-07-06,"0",2022-07-18,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"170","Hop37.163","HOP",32.18,2022-07-06,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"171","Hop37.164","HOP",32.18,2022-07-06,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"172","Hop37.165","HOP",32.18,2022-07-06,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"173","Hop37.166","HOP",27.5,2022-07-06,"1",NA,"n",2022-07-15,"1",NA,2022-07-18,2022-07-20,"M","",2.042,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",2,16.85586,0,0
"174","Hop37.167","HOP",27.5,2022-07-06,"1",NA,"n",2022-07-16,"1",NA,2022-07-20,2022-07-27,"M","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",7,NA,0,0
"175","Hop37.168","HOP",27.5,2022-07-06,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"176","Hop37.169","HOP",27.5,2022-07-06,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"177","Hop37.170","HOP",27.5,2022-07-06,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"178","Hop37.171","HOP",23.75,2022-07-06,"1",NA,"n",2022-07-16,"1",NA,2022-07-20,2022-07-29,"M","",2.45,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",9,37.7985,0,0
"179","Hop37.172","HOP",23.75,2022-07-06,"1",NA,"n",2022-07-16,"1",NA,2022-07-20,2022-07-22,"?","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",2,NA,0,0
"180","Hop37.173","HOP",23.75,2022-07-06,"1",NA,"n",2022-07-18,"1",NA,2022-07-24,2022-07-26,"F","",3.094,"",13,6,19,0.0769230769230769,0.166666666666667,0.0526315789473684,"1",2,70.85502,0,0
"181","Hop37.174","HOP",23.75,2022-07-06,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"182","Hop37.175","HOP",23.75,2022-07-06,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"183","Hop37.176","HOP",5.49,2022-07-06,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"184","Hop37.177","HOP",5.49,2022-07-06,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"185","Hop37.178","HOP",5.49,2022-07-06,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"186","Hop37.179","HOP",5.49,2022-07-06,"0",2022-09-07,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"187","Hop37.180","HOP",5.49,2022-07-06,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"188","Hop37.181","HOP",13.35,2022-07-06,"1",NA,"n",2022-07-29,"1",NA,2022-08-07,2022-09-01,"M","",2.815,"",24,9,33,0.0416666666666667,0.111111111111111,0.0303030303030303,"1",25,56.53395,28.266975,26.38251
"189","Hop37.182","HOP",13.35,2022-07-06,"1",NA,"n",2022-07-29,"1",NA,2022-08-08,2022-08-12,"M","",NA,"",24,10,34,0.0416666666666667,0.1,0.0294117647058824,"1",4,NA,0,0
"190","Hop37.183","HOP",13.35,2022-07-06,"1",NA,"n",2022-08-02,"1",NA,2022-08-13,2022-08-17,"F","",3.469,"",28,11,39,0.0357142857142857,0.0909090909090909,0.0256410256410256,"1",4,90.10377,0,0
"191","Hop37.184","HOP",13.35,2022-07-06,"0",2022-07-29,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"192","Hop37.185","HOP",13.35,2022-07-06,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"194","Hop37.187","HOP",17.12,2022-07-06,"1",NA,"n",2022-07-22,"1",NA,2022-07-28,2022-07-30,"M","",2.747,"",17,6,23,0.0588235294117647,0.166666666666667,0.0434782608695652,"1",2,53.04351,0,0
"195","Hop37.188","HOP",17.12,2022-07-06,"1",NA,"n",2022-07-24,"1",NA,2022-07-31,2022-08-24,"F","",3.464,"",19,7,26,0.0526315789473684,0.142857142857143,0.0384615384615385,"1",24,89.84712,44.92356,13.477068
"197","Hop37.190","HOP",17.12,2022-07-06,"0",2022-07-16,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"198","Marin.35.001","MARIN35",32.18,2022-07-07,"0",2022-07-17,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"199","Marin.35.002","MARIN35",32.18,2022-07-07,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"200","Marin.35.003","MARIN35",32.18,2022-07-07,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"201","Marin.35.004","MARIN35",32.18,2022-07-07,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"202","Marin.35.005","MARIN35",32.18,2022-07-07,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"203","Marin.35.006","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"204","Marin.35.007","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"205","Marin.35.008","MARIN35",32.18,2022-07-07,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"206","Marin.35.009","MARIN35",32.18,2022-07-07,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"207","Marin.35.010","MARIN35",32.18,2022-07-07,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"208","Marin.35.011","MARIN35",32.18,2022-07-07,"0",2022-07-22,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"209","Marin.35.012","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"210","Marin.35.013","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"211","Marin.35.014","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"212","Marin.35.015","MARIN35",32.18,2022-07-07,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"213","Marin.35.016","MARIN35",32.18,2022-07-07,"0",2022-07-19,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"214","Marin.35.017","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"215","Marin.35.018","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"216","Marin.35.019","MARIN35",32.18,2022-07-07,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"217","Marin.35.020","MARIN35",32.18,2022-07-07,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"218","Marin.35.021","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"219","Marin.35.022","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"220","Marin.35.023","MARIN35",32.18,2022-07-07,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"221","Marin.35.024","MARIN35",32.18,2022-07-07,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"222","Marin.35.025","MARIN35",32.18,2022-07-07,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"223","Marin.35.026","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"224","Marin.35.027","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"225","Marin.35.028","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"226","Marin.35.029","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"227","Marin.35.030","MARIN35",32.18,2022-07-07,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"228","Marin.35.031","MARIN35",32.18,2022-07-07,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"229","Marin.35.032","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"230","Marin.35.033","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"231","Marin.35.034","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"232","Marin.35.035","MARIN35",32.18,2022-07-07,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"233","Marin.35.036","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"234","Marin.35.037","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"235","Marin.35.038","MARIN35",32.18,2022-07-07,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"236","Marin.35.039","MARIN35",32.18,2022-07-07,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"237","Marin.35.040","MARIN35",32.18,2022-07-07,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"238","Marin.35.041","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"239","Marin.35.042","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"240","Marin.35.043","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"241","Marin.35.044","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"242","Marin.35.045","MARIN35",32.18,2022-07-07,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"243","Marin.35.046","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"244","Marin.35.047","MARIN35",32.18,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"245","Marin.35.048","MARIN35",32.18,2022-07-07,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"246","Marin.35.049","MARIN35",32.18,2022-07-07,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"247","Marin.35.050","MARIN35",32.18,2022-07-07,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"248","Marin.35.051","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-16,"1",NA,2022-07-18,2022-07-19,"?","",NA,"",10,2,12,0.1,0.5,0.0833333333333333,"1",1,NA,0,0
"249","Marin.35.052","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-21,"M","",2.517,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",1,41.23761,0,0
"250","Marin.35.053","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-18,"1",NA,2022-07-21,2022-07-23,"F","",NA,"",12,3,15,0.0833333333333333,0.333333333333333,0.0666666666666667,"1",2,NA,0,0
"251","Marin.35.054","MARIN35",27.5,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"252","Marin.35.055","MARIN35",27.5,2022-07-07,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"253","Marin.35.056","MARIN35",27.5,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"254","Marin.35.057","MARIN35",27.5,2022-07-07,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"255","Marin.35.058","MARIN35",27.5,2022-07-07,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"256","Marin.35.059","MARIN35",27.5,2022-07-07,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"257","Marin.35.060","MARIN35",27.5,2022-07-07,"0",2022-07-09,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"258","Marin.35.061","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-07-21,"M","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",2,NA,0,0
"259","Marin.35.062","MARIN35",27.5,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"260","Marin.35.063","MARIN35",27.5,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"261","Marin.35.064","MARIN35",27.5,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"262","Marin.35.065","MARIN35",27.5,2022-07-07,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"263","Marin.35.066","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-07-19,"?","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",0,NA,0,0
"264","Marin.35.067","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-07-19,"?","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",0,NA,0,0
"265","Marin.35.068","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-07-25,"M","",2.656,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",6,48.37248,0,0
"266","Marin.35.069","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-20,"1",NA,2022-07-23,2022-07-31,"M","",2.496,"",14,3,17,0.0714285714285714,0.333333333333333,0.0588235294117647,"1",8,40.15968,0,0
"267","Marin.35.070","MARIN35",27.5,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"269","Marin.35.072","MARIN35",27.5,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"270","Marin.35.073","MARIN35",27.5,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"271","Marin.35.074","MARIN35",27.5,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"272","Marin.35.075","MARIN35",27.5,2022-07-07,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"273","Marin.35.076","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-16,"1",NA,2022-07-20,2022-07-21,"M","",2.522,"",10,4,14,0.1,0.25,0.0714285714285714,"1",1,41.49426,0,0
"274","Marin.35.077","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-20,"1",NA,2022-07-24,2022-07-29,"F","",NA,"",14,4,18,0.0714285714285714,0.25,0.0555555555555556,"1",5,NA,0,0
"275","Marin.35.078","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-20,"1",NA,2022-07-23,2022-07-24,"F","",NA,"",14,3,17,0.0714285714285714,0.333333333333333,0.0588235294117647,"1",1,NA,0,0
"277","Marin.35.080","MARIN35",27.5,2022-07-07,"0",2022-07-16,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"279","Marin.35.082","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-15,"1",NA,2022-07-18,2022-07-31,"M","",2.591,"",9,3,12,0.111111111111111,0.333333333333333,0.0833333333333333,"1",13,45.03603,22.518015,7.506005
"280","Marin.35.083","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-07-21,"F","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",2,NA,0,0
"281","Marin.35.084","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-31,"M","",2.447,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",11,37.64451,18.822255,6.274085
"282","Marin.35.085","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-18,"1",NA,2022-07-21,2022-07-23,"F","",2.79,"",12,3,15,0.0833333333333333,0.333333333333333,0.0666666666666667,"1",2,55.2507,0,0
"283","Marin.35.086","MARIN35",27.5,2022-07-07,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,NA,"F","",2.826,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",NA,57.09858,0,0
"285","Marin.35.088","MARIN35",27.5,2022-07-07,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"286","Marin.35.089","MARIN35",27.5,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"287","Marin.35.090","MARIN35",27.5,2022-07-07,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
